Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
59.12736559,0.158801,-1.053829,-1.393924,-0.004823091,-0.02833166,0.9722201,15.30233,0.8035483,-40.68822
59.13744497,-0.3954031,-0.8148321,-1.393924,0.008871276,-0.04003298,1.028099,15.30233,0.8035483,-40.68822
59.14752436,-0.1490902,-0.2173402,-1.210836,0.01560774,-0.02163339,1.039398,15.67066,0.7977152,-41.06153
59.15760326,0.158801,-0.03809267,-1.393924,0.02469809,-0.03002578,1.006737,15.67066,0.7977152,-41.06153
59.16768312,-0.2722467,-0.3965878,-1.332895,0.02365548,-0.02146593,0.987325,15.67066,0.7977152,-41.06153
59.17776251,-0.2722467,-0.2173402,-1.088777,0.01886491,-0.02625006,0.9941122,15.67066,0.7977152,-41.06153
59.18784189,-0.2106684,-0.2173402,-1.271865,0.006296867,-0.001107343,1.00644,15.29922,0.8034935,-41.06334
59.1979208,0.2203793,-0.157591,-1.454954,-0.00917151,0.007046435,1.001149,15.29922,0.8034935,-41.06334
59.20800018,0.2203793,-0.157591,-1.821131,-0.01358242,0.008345993,0.9778022,15.29922,0.8034935,-41.06334
59.21807957,0.2819575,-0.2173402,-1.821131,-0.01930666,-0.008980401,0.9840274,15.29922,0.8034935,-41.06334
59.22815847,0.2203793,-0.456337,-1.821131,-0.01639551,-0.02348778,0.9771245,15.29922,0.8034935,-41.06334
59.23823786,0.405114,-0.5758353,-1.638042,-0.02069577,-0.03358832,0.9819327,15.30347,1.174252,-40.24909
59.24831724,0.158801,-0.5758353,-1.638042,-0.01342562,-0.04174821,0.9872303,15.30347,1.174252,-40.24909
59.2583971,0.158801,-0.3965878,-1.332895,-0.006614474,-0.04694897,1.003252,15.30347,1.174252,-40.24909
59.26847601,0.03564457,-0.3965878,-1.149806,-0.001788734,-0.04984788,1.001771,15.30347,1.174252,-40.24909
59.27855539,0.158801,-0.3965878,-0.7836291,0.01171547,-0.05468432,0.9978381,15.30347,1.174252,-40.24909
59.2886343,0.4666923,-0.03809267,-0.6615701,0.01703414,-0.06774315,0.990942,15.66881,1.539051,-40.68343
59.29871368,0.3435358,-0.03809267,-0.417452,0.03103176,-0.06382671,0.998741,15.66881,1.539051,-40.68343
59.30879307,1.698257,-0.2770894,0.1318136,0.03540037,-0.05794348,1.013858,15.66881,1.539051,-40.68343
59.31887198,-0.3954031,-0.2173402,0.1928431,0.01848478,-0.04688228,1.011019,15.66881,1.539051,-40.68343
59.32895136,-0.08751191,0.1411549,0.9251972,0.01183201,-0.06946617,1.024999,15.66881,1.539051,-40.68343
59.33903074,0.3435358,0.4399008,0.9251972,0.008356798,-0.03185905,1.024256,15.29985,1.174189,-40.68673
59.34910965,0.8361618,0.6191484,1.047256,0.002123658,-0.04972804,1.020746,15.29985,1.174189,-40.68673
59.35918951,0.89774,0.9776434,0.9862267,-0.001054516,-0.0159132,0.9523413,15.29985,1.174189,-40.68673
59.36926889,0.5282705,0.49965,0.9251972,-0.008271988,-0.03043114,0.9449595,15.29985,1.174189,-40.68673
59.37934828,0.2203793,0.02165651,0.9862267,-0.003873928,-0.01963541,0.9747052,15.29985,1.174189,-40.68673
59.38942719,0.2203793,0.2009041,1.169315,-0.003718019,-0.02899853,1.02039,15.29426,1.544774,-41.06036
59.39950657,0.2203793,0.3204024,1.413433,-0.01631864,-0.02720184,1.000459,15.29426,1.544774,-41.06036
59.40958595,0.158801,0.4399008,1.413433,-0.01785558,-0.02594211,0.9702982,15.29426,1.544774,-41.06036
59.41966486,0.3435358,0.02165651,1.352404,-0.0188892,-0.01542326,0.9557643,15.29426,1.544774,-41.06036
59.42974424,0.158801,-0.2770894,1.291374,-0.01547641,-0.008552254,0.9747814,15.29426,1.544774,-41.06036
59.43982315,0.03564457,-0.5758353,1.291374,-0.02455514,-0.01613716,0.9971266,15.29985,1.174189,-40.68673
59.4473834,0.09722282,-0.3368386,1.230345,-0.01205247,-0.01038577,0.9898527,15.29985,1.174189,-40.68673
59.45746231,0.158801,-0.2770894,1.230345,-0.01396721,-0.02247949,0.9839414,15.29985,1.174189,-40.68673
59.4675417,0.03564457,-0.456337,1.169315,-0.01255658,-0.02207114,0.9717774,15.29985,1.174189,-40.68673
59.47762108,0.09722282,-0.5160862,1.108286,-0.008640322,-0.03164132,0.9833951,15.29985,1.174189,-40.68673
59.48769999,0.158801,-0.6355845,1.169315,-0.007619878,-0.03539964,0.9994298,15.67066,0.7977152,-41.06153
59.49777937,0.09722282,-0.6953337,1.108286,0.007326269,-0.03782074,0.9959973,15.67066,0.7977152,-41.06153
59.50785875,0.4666923,-0.3965878,1.108286,0.002032069,-0.03974171,0.9979362,15.67066,0.7977152,-41.06153
59.51793861,0.5282705,-0.456337,1.230345,0.008768365,-0.03928442,0.9930677,15.67066,0.7977152,-41.06153
59.52801752,0.5898488,-0.3965878,1.413433,0.01070062,-0.03345696,0.9994275,15.67066,0.7977152,-41.06153
59.53809691,0.4666923,-0.456337,1.230345,0.01892396,-0.03339686,1.008181,15.67129,1.168411,-40.68492
59.54817581,0.5898488,-0.3368386,1.474463,0.01697281,-0.01986826,1.012644,15.67129,1.168411,-40.68492
59.5582552,0.7130053,-0.2770894,1.474463,0.01694136,-0.01363198,1.007329,15.67129,1.168411,-40.68492
59.56833458,0.405114,-0.157591,1.474463,0.01497967,-0.002550621,1.005938,15.67129,1.168411,-40.68492
59.57841349,0.4666923,-0.09784186,1.413433,0.02171209,-0.001131819,1.000589,15.67129,1.168411,-40.68492
59.58849287,0.158801,-0.157591,1.352404,0.01205488,0.008533014,1.005034,14.93452,0.8093896,-40.2524
59.59857225,0.158801,0.0814057,1.169315,0.009640236,0.01967699,1.013863,14.93452,0.8093896,-40.2524
59.60865212,-0.02593367,0.3204024,0.8031382,0.0115401,0.0201007,1.004132,14.93452,0.8093896,-40.2524
59.61873102,-0.1490902,0.3204024,0.6200497,0.008158151,0.01814518,1.000229,14.93452,0.8093896,-40.2524
59.62881041,-0.2106684,0.3204024,0.2538726,0.001382026,0.01954191,0.9929438,14.93452,0.8093896,-40.2524
59.63888979,-0.2106684,0.3204024,0.009754575,-0.002958676,0.02244718,0.9953978,14.92955,1.550671,-40.24941
59.6489687,-0.3954031,0.4399008,-0.417452,-0.005825363,0.01474399,0.9977863,14.92955,1.550671,-40.24941
59.65904808,-0.1490902,0.4399008,-0.8446586,-0.008696702,0.005576046,0.9972463,14.92955,1.550671,-40.24941
59.66912746,-0.3338249,0.49965,-0.8446586,-0.01451391,0.00259724,0.984094,14.92955,1.550671,-40.24941
59.67920637,-0.1490902,0.4399008,-1.271865,-0.01450121,-0.005619035,0.9811245,15.29674,1.174134,-41.06185
59.68928576,-0.02593367,0.0814057,-1.332895,-0.01494643,-0.01620794,0.9844669,15.29674,1.174134,-41.06185
59.69936562,-0.02593367,-0.09784186,-1.515983,-0.01687171,-0.02202039,0.9805401,15.29674,1.174134,-41.06185
59.70944452,-0.08751191,0.0814057,-1.638042,-0.01585903,-0.03694849,0.983855,15.29674,1.174134,-41.06185
59.71952391,0.03564457,0.0814057,-1.454954,-0.01634143,-0.04179836,0.9794464,15.29674,1.174134,-41.06185
59.72960329,0.03564457,-0.03809267,-1.393924,-0.01055585,-0.0461613,0.975036,15.67739,0.7978334,-40.24877
59.7396822,0.2203793,-0.5160862,-1.271865,-0.0119761,-0.05046966,0.9803637,15.67739,0.7978334,-40.24877
59.74976158,0.3435358,-0.5160862,-0.9056881,-0.01001021,-0.05281349,0.9910534,15.67739,0.7978334,-40.24877
59.75984097,0.2203793,-0.2173402,-0.7836291,-0.000809523,-0.0604837,0.9973258,15.67739,0.7978334,-40.24877
59.76740074,0.158801,-0.3965878,-0.5395111,0.001074374,-0.05766972,0.9842029,15.67739,0.7978334,-40.24877
59.77748013,0.09722282,-0.5160862,-0.173334,0.004483593,-0.05759522,0.9958794,15.29922,0.8034935,-41.06334
59.78755903,0.405114,-0.2770894,0.2538726,0.003506075,-0.05907869,0.9900318,15.29922,0.8034935,-41.06334
59.79763842,0.03564457,-0.3965878,0.6200497,0.006393993,-0.05472426,0.9920025,15.29922,0.8034935,-41.06334
59.80771732,-0.02593367,-0.157591,0.9862267,0.00931012,-0.04933936,1.004685,15.29922,0.8034935,-41.06334
59.81779671,0.03564457,-0.3368386,1.169315,0.01267068,-0.04452032,1.003739,15.29922,0.8034935,-41.06334
59.82787609,-0.02593367,-0.09784186,1.413433,0.01554667,-0.03388763,1.007207,14.93089,0.8093262,-40.69004
59.837955,-0.02593367,0.02165651,1.535492,0.01408256,-0.03150144,1.00333,14.93089,0.8093262,-40.69004
59.84803438,0.2203793,-0.03809267,1.596522,0.008748854,-0.02186936,1.001932,14.93089,0.8093262,-40.69004
59.85811377,-0.02593367,0.02165651,1.413433,0.0145078,-0.01368176,0.9995446,14.93089,0.8093262,-40.69004
59.86819363,0.158801,0.3204024,1.230345,0.008221052,-0.007420165,0.9991009,14.93089,0.8093262,-40.69004
59.87827253,0.2819575,0.2606533,1.108286,0.00724865,-0.005983125,0.9976505,15.67377,0.79777,-40.68641
59.88835192,0.09722282,0.2606533,1.047256,0.003391753,0.001775012,1.005,15.67377,0.79777,-40.68641
59.8984313,0.158801,0.2606533,0.6810792,0.003869977,0.006615885,1.007949,15.67377,0.79777,-40.68641
59.90851021,0.03564457,0.4399008,0.4369612,-0.006306533,0.009411866,0.9933748,15.67377,0.79777,-40.68641
59.91858959,0.158801,0.5593992,0.1928431,-0.005850787,0.009355242,0.9841284,15.67377,0.79777,-40.68641
59.92866898,0.03564457,0.2606533,-0.05127494,-0.007319851,0.009306177,0.9763434,14.55634,0.8150492,-41.06697
59.93874788,0.03564457,0.0814057,0.009754575,-0.01114747,0.008398777,0.9860731,14.55634,0.8150492,-41.06697
59.94882727,0.2203793,0.2606533,-0.6615701,-0.01355283,0.000650958,0.9811618,14.55634,0.8150492,-41.06697
59.95890713,-0.02593367,0.1411549,-0.8446586,-0.01689571,-0.001220585,0.9908854,14.55634,0.8150492,-41.06697
59.96898603,-0.08751191,0.2009041,-0.8446586,-0.01355531,0.001615462,0.9811676,14.55634,0.8150492,-41.06697
59.97906542,-0.08751191,-0.2173402,-1.027747,-0.01354168,-0.008053567,0.977216,15.3017,0.4328527,-41.06483
59.9891448,0.09722282,-0.2173402,-1.149806,-0.011613,-0.01338689,0.972316,15.3017,0.4328527,-41.06483
59.99922371,-0.1490902,-0.5758353,-1.149806,-0.009123958,-0.02291616,0.9907477,15.3017,0.4328527,-41.06483
60.00930309,-0.02593367,-0.456337,-1.149806,-0.007638932,-0.02525736,1.001924,15.3017,0.4328527,-41.06483
60.01938248,-0.02593367,-0.157591,-1.027747,-0.002323048,-0.03832219,0.9940552,15.3017,0.4328527,-41.06483
60.02946138,0.03564457,-0.2173402,-0.9056881,-0.000413581,-0.03836274,0.9872409,15.30347,1.174252,-40.24909
60.03954077,-0.1490902,-0.5160862,-0.7836291,0.00393952,-0.04172626,0.988677,15.30347,1.174252,-40.24909
60.04962063,-0.2106684,-0.456337,-0.417452,0.005916711,-0.04792512,0.99983,15.30347,1.174252,-40.24909
60.05970001,0.09722282,-0.3965878,-0.417452,0.006400665,-0.04695125,1.001295,15.30347,1.174252,-40.24909
60.06977892,0.03564457,-0.03809267,-0.295393,0.0136468,-0.04740412,1.00518,15.30347,1.174252,-40.24909
60.0798583,0.03564457,-0.157591,-0.1123045,0.01314641,-0.04744346,0.9988542,15.29063,1.54471,-41.498
60.0874176,0.2203793,-0.09784186,0.1928431,0.01458216,-0.04698113,0.9954495,15.29063,1.54471,-41.498
60.09749651,0.158801,0.02165651,0.4369612,0.01266355,-0.04502057,1.000816,15.29063,1.54471,-41.498
60.10757589,0.2203793,0.2606533,0.4369612,0.01361674,-0.04116484,1.000352,15.29063,1.54471,-41.498
60.11765575,0.09722282,0.2009041,0.8031382,0.01119325,-0.03585887,1.000872,15.29063,1.54471,-41.498
60.12773514,0.09722282,0.0814057,0.8031382,0.007331387,-0.03490024,1.000395,14.9253,1.179912,-41.06366
60.13781405,0.09722282,0.3204024,0.9862267,0.002944196,-0.02482118,0.9931599,14.9253,1.179912,-41.06366
60.14789343,-0.02593367,0.2009041,0.8641677,0.002945594,-0.02045392,0.997566,14.9253,1.179912,-41.06366
60.15797281,-0.1490902,0.2606533,1.169315,0.000531254,-0.01706796,0.9995348,14.9253,1.179912,-41.06366
60.16805172,-0.02593367,0.2606533,1.169315,-0.004344077,-0.007971754,0.9893748,14.9253,1.179912,-41.06366
60.1781311,-0.08751191,0.2009041,0.8641677,-0.007237258,-0.00700341,0.9903562,15.67314,0.4270744,-41.06302
60.18821001,-0.08751191,0.0814057,0.8031382,-0.009663069,-0.004611945,0.9874528,15.67314,0.4270744,-41.06302
60.19828939,-0.02593367,0.1411549,0.6200497,-0.009666633,-0.002679938,0.9879512,15.67314,0.4270744,-41.06302
60.20836926,-0.2106684,-0.03809267,0.3149022,-0.009675309,0.000695825,0.9879717,15.67314,0.4270744,-41.06302
60.21844864,0.03564457,0.0814057,0.1318136,-0.01161205,-0.001746865,0.9830922,15.67314,0.4270744,-41.06302
60.22852755,-0.1490902,0.2606533,-0.1123045,-0.01257066,-0.000765087,0.9860185,15.29922,0.8034935,-41.06334
60.23860693,0.03564457,-0.03809267,-0.173334,-0.009674691,-0.001727431,0.9860105,15.29922,0.8034935,-41.06334
60.24868631,-0.1490902,-0.157591,-0.3564225,-0.00678321,0.000694984,0.9874828,15.29922,0.8034935,-41.06334
60.25876522,-0.02593367,-0.3965878,-0.6005406,-0.006279269,-0.005561933,0.9893909,15.29922,0.8034935,-41.06334
60.2688446,-0.02593367,-0.2770894,-0.6615701,-0.002893922,-0.01038793,0.9883859,15.30233,0.8035483,-40.68822
60.27892399,0.09722282,-0.2173402,-0.9667177,-0.003362072,-0.01423731,0.9898227,15.30233,0.8035483,-40.68822
60.2890029,0.09722282,-0.3368386,-0.9667177,0.000998466,-0.02049435,0.9912411,15.30233,0.8035483,-40.68822
60.29908276,0.03564457,-0.157591,-0.9056881,0.003431251,-0.02287081,0.9965778,15.30233,0.8035483,-40.68822
60.30916214,0.09722282,-0.2770894,-0.9056881,0.006353566,-0.02862569,1.001407,15.30233,0.8035483,-40.68822
60.31924152,0.03564457,-0.3368386,-0.7836291,0.002996882,-0.03440623,1.002834,15.30233,0.8035483,-40.68822
60.32932043,-0.08751191,0.0814057,-0.8446586,0.008302237,-0.03682553,1.000869,15.30233,0.8035483,-40.68822
60.33939981,-0.02593367,0.1411549,-0.417452,0.005901375,-0.03922959,1.002316,15.30233,0.8035483,-40.68822
60.34947872,0.03564457,-0.157591,-0.295393,0.0107141,-0.04361124,0.9949864,15.30233,0.8035483,-40.68822
60.35955811,-0.08751191,-0.09784186,-0.173334,0.008303006,-0.04312779,0.9954778,15.30233,0.8035483,-40.68822
60.36963749,-0.1490902,-0.03809267,0.009754575,0.01168557,-0.03923127,1.001338,15.29922,0.8034935,-41.06334
60.3797164,-0.02593367,-0.03809267,0.2538726,0.004460359,-0.04309768,1.000834,15.29922,0.8034935,-41.06334
60.38979626,-0.1490902,0.2606533,0.3149022,0.003958737,-0.04265478,0.9945107,15.29922,0.8034935,-41.06334
60.39987564,-0.08751191,0.0814057,0.6200497,0.005404089,-0.0426567,0.994023,15.29922,0.8034935,-41.06334
60.40743494,-0.02593367,-0.03809267,0.6810792,0.003946809,-0.0363765,0.9960086,15.29922,0.8034935,-41.06334
60.41751432,-0.1490902,0.2606533,0.6810792,-0.000399472,-0.03348323,0.9965163,15.30233,0.8035483,-40.68822
60.42759323,-0.08751191,0.1411549,0.6200497,-0.001397754,-0.03016218,0.9877781,15.30233,0.8035483,-40.68822
60.43767262,0.09722282,0.1411549,0.8641677,0.001024032,-0.02771313,0.9936303,15.30233,0.8035483,-40.68822
60.44775152,-0.08751191,0.3204024,0.7421087,-0.004796428,-0.02342517,0.9858751,15.30233,0.8035483,-40.68822
60.45783186,0.2203793,0.2606533,0.6810792,-0.0101086,-0.01617135,0.9898161,15.30233,0.8035483,-40.68822
60.46791077,0.2203793,0.2606533,0.6200497,-0.008655343,-0.01761103,0.9907796,15.67129,1.168411,-40.68492
60.47799015,0.09722282,-0.2173402,0.4369612,-0.01399417,-0.01089945,0.9849849,15.67129,1.168411,-40.68492
60.48806906,0.09722282,-0.03809267,0.3149022,-0.006780272,-0.007542286,0.9811069,15.67129,1.168411,-40.68492
60.49814844,0.158801,-0.09784186,0.4369612,-0.005329648,-0.004138452,0.9855059,15.67129,1.168411,-40.68492
60.50822783,0.03564457,-0.2173402,-0.1123045,-0.009165477,-0.004578594,0.9928055,15.67129,1.168411,-40.68492
60.51830673,0.03564457,-0.2173402,0.07078408,-0.003880575,-0.001222868,0.9889288,15.29985,1.174189,-40.68673
60.52838612,0.09722282,-0.3368386,-0.173334,-0.003830519,-0.005964409,1.002039,15.29985,1.174189,-40.68673
60.5384655,0.2819575,-0.2173402,-0.3564225,-0.006284537,-0.004603427,0.9884236,15.29985,1.174189,-40.68673
60.54854536,0.158801,-0.09784186,-0.3564225,0.003860817,-0.008921142,0.9908227,15.29985,1.174189,-40.68673
60.55862427,0.03564457,-0.03809267,-0.4784815,0.001479946,-0.01419172,0.996632,15.29985,1.174189,-40.68673
60.56870365,0.03564457,-0.157591,-0.5395111,-0.001410598,-0.009338371,1.002016,14.92778,0.8092713,-41.06516
60.57878304,-0.02593367,-0.2770894,-0.5395111,0.004864213,-0.01368596,1.000039,14.92778,0.8092713,-41.06516
60.58886194,-0.02593367,-0.09784186,-0.6615701,0.002465518,-0.01802502,1.000501,14.92778,0.8092713,-41.06516
60.59894133,-0.08751191,0.02165651,-0.5395111,0.01016616,-0.01805226,0.9951419,14.92778,0.8092713,-41.06516
60.60902023,0.03564457,0.02165651,-0.4784815,0.007298539,-0.0243027,0.9985126,14.92778,0.8092713,-41.06516
60.61909962,-0.08751191,-0.157591,-0.3564225,0.00635899,-0.02909894,1.002864,15.67066,0.7977152,-41.06153
60.629179,0.09722282,0.2009041,-0.417452,0.008293872,-0.03247926,1.001868,15.67066,0.7977152,-41.06153
60.63925886,-0.08751191,0.4399008,-0.2343635,0.003959208,-0.03683477,0.9998989,15.67066,0.7977152,-41.06153
60.64933777,0.09722282,-0.03809267,-0.173334,0.005390922,-0.03589617,0.9955239,15.67066,0.7977152,-41.06153
60.65941715,0.03564457,0.2606533,-0.05127494,0.000581449,-0.03878129,0.9974566,15.67066,0.7977152,-41.06153
60.66949654,-0.02593367,0.2606533,-0.1123045,0.002022771,-0.03830695,0.9959984,15.29985,1.174189,-40.68673
60.67957544,-0.08751191,0.1411549,0.07078408,0.002000461,-0.02962642,0.9960511,15.29985,1.174189,-40.68673
60.68965483,0.03564457,0.4399008,0.07078408,0.001521465,-0.03252929,0.9945741,15.29985,1.174189,-40.68673
60.69973421,-0.02593367,0.0814057,0.4979907,-0.00620087,-0.03060904,0.994105,15.29985,1.174189,-40.68673
60.70981312,0.158801,0.2009041,0.3759317,-0.000906981,-0.02965857,0.991187,15.29985,1.174189,-40.68673
60.71737337,0.09722282,0.02165651,0.4369612,-0.007179315,-0.03063975,0.9892394,14.93089,0.8093262,-40.69004
60.72745228,0.09722282,-0.09784186,0.4369612,-0.009120244,-0.02872718,0.9868195,14.93089,0.8093262,-40.69004
60.73753166,0.158801,0.02165651,0.6200497,-0.009595203,-0.02337778,0.9941515,14.93089,0.8093262,-40.69004
60.74761057,0.03564457,-0.03809267,0.4979907,-0.00718334,-0.02579924,0.9921885,14.93089,0.8093262,-40.69004
60.75768995,0.2819575,-0.03809267,0.5590202,-0.005776416,-0.01521561,0.9878721,14.93089,0.8093262,-40.69004
60.76776934,-0.08751191,-0.2173402,0.4979907,-0.006754707,-0.01476107,0.9834961,15.29311,1.17407,-41.49949
60.77784824,0.03564457,-0.09784186,0.4369612,-0.004333389,-0.01376777,0.9878798,15.29311,1.17407,-41.49949
60.78792763,0.03564457,-0.157591,0.4369612,-0.001897653,-0.01128873,0.9985986,15.29311,1.17407,-41.49949
60.79800749,-0.02593367,-0.2770894,0.1318136,0.000509562,-0.01081068,0.9976264,15.29311,1.17407,-41.49949
60.80808687,0.03564457,-0.157591,0.1318136,0.002422755,-0.003569466,0.9986421,15.29311,1.17407,-41.49949
60.81816578,0.03564457,-0.157591,0.07078408,0.002412986,-0.00795472,0.9913161,15.30596,0.8036118,-40.25058
60.82824516,-0.08751191,-0.157591,-0.173334,0.00530756,-0.01328432,0.9869022,15.30596,0.8036118,-40.25058
60.83832455,-0.08751191,-0.2770894,-0.173334,0.004358872,-0.0117963,0.9937244,15.30596,0.8036118,-40.25058
60.84840345,0.03564457,-0.157591,-0.2343635,0.005833672,-0.01124999,1.003946,15.30596,0.8036118,-40.25058
60.85848284,-0.08751191,0.02165651,-0.4784815,0.007285065,-0.01414842,1.002954,15.29674,1.174134,-41.06185
60.86856175,-0.02593367,0.3204024,-0.417452,0.006784528,-0.01467302,0.9961382,15.29674,1.174134,-41.06185
60.87864208,0.03564457,0.0814057,-0.4784815,0.004367393,-0.01565731,0.9932144,15.29674,1.174134,-41.06185
60.88872099,-0.02593367,-0.2173402,-0.5395111,0.005823593,-0.01660574,0.9956407,15.29674,1.174134,-41.06185
60.89880037,0.03564457,0.02165651,-0.5395111,0.005355289,-0.02094037,0.9965881,15.29674,1.174134,-41.06185
60.90887928,-0.02593367,0.1411549,-0.417452,-0.003302881,-0.02962738,0.9965419,15.29622,1.174125,-41.12437
60.91895866,-0.08751191,0.02165651,-0.173334,0.003916437,-0.03110772,0.9902013,15.29622,1.174125,-41.12437
60.92903805,-0.08751191,0.02165651,-0.295393,-0.002350164,-0.03159165,0.9906899,15.29622,1.174125,-41.12437
60.93911696,0.03564457,0.1411549,-0.417452,-0.005720326,-0.03158218,0.9926389,15.29622,1.174125,-41.12437
60.94919634,-0.1490902,0.02165651,-0.3564225,-0.003785596,-0.03108349,0.9950735,15.29622,1.174125,-41.12437
60.95927572,0.09722282,0.2009041,-0.05127494,-0.005238699,-0.03352282,0.9906803,16.04521,0.7919922,-40.6846
60.96935558,0.158801,0.0814057,-0.05127494,-0.007648705,-0.03400687,0.9906793,16.04521,0.7919922,-40.6846
60.97943449,-0.08751191,0.0814057,0.1928431,-0.006213113,-0.02966553,0.9907045,16.04521,0.7919922,-40.6846
60.98951387,-0.02593367,-0.09784186,0.2538726,-0.007646532,-0.03157762,0.9936136,16.04521,0.7919922,-40.6846
60.99959326,-0.08751191,0.2009041,0.1928431,-0.002820481,-0.03350603,0.9931116,16.04521,0.7919922,-40.6846
61.00967217,0.2203793,-0.157591,0.3149022,-0.002350782,-0.0291684,0.992651,14.92593,1.550607,-40.68705
61.01975155,0.09722282,-0.157591,0.3149022,-0.003333254,-0.0243586,0.9907345,14.92593,1.550607,-40.68705
61.02983046,0.2203793,-0.03809267,0.1928431,-0.003312956,-0.03061888,0.9921563,14.92593,1.550607,-40.68705
61.03739071,-0.02593367,-0.09784186,0.4369612,-0.002857979,-0.02437323,0.988301,14.92593,1.550607,-40.68705
61.04746962,0.2819575,-0.2173402,0.3759317,-0.001405182,-0.01854014,0.9956345,14.92593,1.550607,-40.68705
61.057549,0.158801,-0.2173402,0.3759317,-0.001908506,-0.01470648,0.9917651,15.29063,1.54471,-41.498
61.06762838,-0.02593367,-0.157591,0.4369612,0.002440872,-0.02098751,0.9892906,15.29063,1.54471,-41.498
61.07770729,0.158801,-0.157591,0.2538726,0.002907163,-0.01423263,0.9898179,15.29063,1.54471,-41.498
61.08778668,0.09722282,-0.03809267,0.3149022,-0.002398502,-0.01278383,0.9908041,15.29063,1.54471,-41.498
61.09786606,0.2203793,-0.157591,-0.1123045,0.003900182,-0.01223093,1.001508,15.29063,1.54471,-41.498
61.10794497,0.03564457,-0.157591,0.07078408,0.006293918,-0.005962851,1.001058,15.29985,1.174189,-40.68673
61.11802435,0.03564457,0.02165651,-0.05127494,-0.000925097,-0.01224052,1.000538,15.29985,1.174189,-40.68673
61.12810421,0.158801,0.0814057,0.009754575,0.003882514,-0.01081416,0.9966506,15.29985,1.174189,-40.68673
61.13818312,-0.02593367,0.0814057,-0.1123045,0.003883442,-0.01226691,0.9956685,15.29985,1.174189,-40.68673
61.1482625,-0.08751191,0.0814057,-0.2343635,0.003874455,-0.009861654,0.9947098,15.29985,1.174189,-40.68673
61.15834188,-0.08751191,-0.03809267,-0.2343635,0.004370649,-0.01419556,0.9956564,15.29674,1.174134,-41.06185
61.16842079,-0.2106684,0.2009041,-0.2343635,0.001022024,-0.02092861,0.9990245,15.29674,1.174134,-41.06185
61.17850018,0.09722282,-0.03809267,-0.2343635,-0.001401313,-0.02386591,0.9921958,15.29674,1.174134,-41.06185
61.18857956,-0.2722467,0.3801516,-0.417452,0.000991336,-0.02099459,0.9883185,15.29674,1.174134,-41.06185
61.19865847,-0.08751191,0.1411549,-0.417452,-0.002856429,-0.02388498,0.9892771,15.29674,1.174134,-41.06185
61.20873785,0.158801,0.0814057,-0.295393,-0.001878759,-0.02628053,0.9916949,15.3017,0.4328527,-41.06483
61.21881771,-0.02593367,0.0814057,-0.6005406,-0.003309082,-0.03158038,0.9926371,15.3017,0.4328527,-41.06483
61.2288971,0.09722282,0.02165651,-0.2343635,-0.000912405,-0.02918531,0.9897301,15.3017,0.4328527,-41.06483
61.238976,-0.08751191,0.0814057,-0.417452,-0.005753799,-0.0272899,0.9848791,15.3017,0.4328527,-41.06483
61.24905539,0.158801,-0.03809267,-0.1123045,-0.001385351,-0.02625617,0.9955876,15.3017,0.4328527,-41.06483
61.25913477,0.09722282,0.02165651,0.009754575,-0.005735355,-0.02628041,0.9921845,15.67129,1.168411,-40.68492
61.26921368,-0.08751191,-0.157591,0.07078408,-0.007649322,-0.03158361,0.9926404,15.67129,1.168411,-40.68492
61.27929306,0.03564457,-0.03809267,0.07078408,-0.008148927,-0.02919671,0.9887623,15.67129,1.168411,-40.68492
61.28937197,-0.02593367,-0.09784186,0.07078408,-0.006225511,-0.02920727,0.9868144,15.67129,1.168411,-40.68492
61.29945135,0.158801,-0.2173402,0.07078408,0.001982639,-0.02869491,0.9907041,15.67129,1.168411,-40.68492
61.30953121,0.03564457,-0.09784186,0.1928431,0.002930247,-0.02485117,0.9882936,15.30481,0.4329076,-40.68972
61.3196106,-0.02593367,-0.157591,0.1318136,0.001020007,-0.02287261,0.9965796,15.30481,0.4329076,-40.68972
61.3296895,0.03564457,-0.03809267,0.4369612,0.004866376,-0.01998522,0.9951342,15.30481,0.4329076,-40.68972
61.33976889,0.03564457,0.02165651,0.1928431,0.001008536,-0.02386711,0.9917073,15.30481,0.4329076,-40.68972
61.34732819,0.09722282,-0.09784186,0.2538726,0.000518074,-0.02340021,0.9892774,15.30481,0.4329076,-40.68972
61.35740757,0.03564457,-0.09784186,0.4369612,0.002940637,-0.01852491,0.9975777,15.29674,1.174134,-41.06185
61.36748648,0.09722282,-0.157591,0.3759317,0.006324904,-0.01801915,1.000985,15.29674,1.174134,-41.06185
61.37756634,-0.08751191,0.0814057,0.2538726,0.000524594,-0.01174819,1.002,15.29674,1.174134,-41.06185
61.38764572,0.09722282,0.1411549,0.1318136,0.005348629,-0.0156206,0.9990534,15.29674,1.174134,-41.06185
61.39772463,0.158801,-0.03809267,0.07078408,0.001002344,-0.01709159,0.9956414,15.29674,1.174134,-41.06185
61.40780401,0.03564457,-0.03809267,0.009754575,0.001498386,-0.01754649,1.000018,14.92167,1.179848,-41.5013
61.4178834,0.158801,-0.157591,-0.05127494,4.09E-05,-0.01611581,0.9975945,14.92167,1.179848,-41.5013
